what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468212666883
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1468212670081
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1468212670096
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1468212670188
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1468212670189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468212674162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468212678076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468212683321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468212706051
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1468212710108
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1468212710146
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1468212710239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1468212710246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468212722439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468212743483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1468212743502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468212791080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468212873792
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1468212877038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468212878004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468212886195
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468212886678
