what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1468296636223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468296638047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468296643940
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468296645055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1468296655923
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1468296659804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468296660881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468296678144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468296687966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468296960118
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468296965969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1468296967333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468297223901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468297231011
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468297280304
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468297281511
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468297295042
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468297296672
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468297356345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468297426439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468297466701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468297468208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468297484650
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468297484880
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468297484948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1468297487400
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468297494914
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1468297505353
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1468297511733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1468297526594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1468297545860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468297555650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468297555675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468297559727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468298076966
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1468298129008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1468298133617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468298175705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468298190113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1468298192287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468298209135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1468298244316
