what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1469677499809
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1469677499809
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1469677499825
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1469677499825
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1469677499825
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1469677499825
os,sysinfo,,,"win32",1469677499840
arch,sysinfo,,,"x86_64",1469677499840
ws,sysinfo,,,"win32",1469677499840
locale,sysinfo,,,"en_US",1469677499840
processors,sysinfo,,,"4",1469677499840
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1469677499840
java.runtime.version,sysinfo,,,"1.7.0_79-b15",1469677499840
java.specification.name,sysinfo,,,"Java Platform API Specification",1469677499840
java.specification.vendor,sysinfo,,,"Oracle Corporation",1469677499840
java.specification.version,sysinfo,,,"1.7",1469677499840
java.vendor,sysinfo,,,"Oracle Corporation",1469677499840
java.version,sysinfo,,,"1.7.0_79",1469677499840
java.vm.info,sysinfo,,,"mixed mode",1469677499840
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1469677499840
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1469677499840
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1469677499840
java.vm.specification.version,sysinfo,,,"1.7",1469677499840
java.vm.vendor,sysinfo,,,"Oracle Corporation",1469677499840
java.vm.version,sysinfo,,,"24.79-b02",1469677499840
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1469677502058
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1469679186964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1469679190536
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1469679192034
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1469679192049
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1469679192049
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1469679192143
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1469679192252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469679198367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469679201862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469679204405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469679210691
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469679211643
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469679211861
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1469679212423
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469679212548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1469679214826
started,bundle,org.testng.eclipse,6.9.11.201604020423,"org.testng.eclipse",1469679216105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469679218897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469679219350
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469679219630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1469679219911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469679236042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469679262827
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1469679265198
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1469679265214
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1469679265245
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1469679265260
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1469679265370
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1469679265370
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1469679265385
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1469679265432
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1469679265448
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1469679265557
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1469679265557
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1469679266274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1469679271001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1469679283575
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469679289378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1469679294978
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469679296195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1469679297568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469679301203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469679307614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1469679309408
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1469679310422
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1469679311093
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1469679311265
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1469679311296
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1469679312123
opened,view,org.testng.eclipse,6.9.11.201604020423,"org.testng.eclipse.ResultView",1469679313012
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1469679314885
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1469679314963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469679319518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469679320939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469679325089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469679325105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469679329223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469679340288
activated,view,org.testng.eclipse,6.9.11.201604020423,"org.testng.eclipse.ResultView",1469679340306
